time,open,high,low,close,volume
2020-01-06 05:07:00,108.022,108.022,108.018,108.020,24
2020-01-06 05:08:00,108.021,108.028,108.021,108.027,42
2020-01-06 05:09:00,108.028,108.028,108.027,108.028,17
2020-01-06 05:10:00,108.027,108.027,108.025,108.025,45
2020-01-06 05:11:00,108.026,108.029,108.011,108.029,43
2020-01-06 05:12:00,108.029,108.030,108.022,108.027,58
2020-01-06 05:13:00,108.027,108.029,108.026,108.027,34
2020-01-06 05:14:00,108.027,108.028,108.025,108.028,46
2020-01-06 05:15:00,108.029,108.029,108.022,108.024,30
2020-01-06 05:16:00,108.024,108.028,108.024,108.025,26
2020-01-06 05:17:00,108.026,108.026,108.023,108.026,26
2020-01-06 05:18:00,108.027,108.028,108.026,108.027,28
2020-01-06 05:19:00,108.027,108.028,108.023,108.027,40
2020-01-06 05:20:00,108.027,108.028,108.026,108.027,24
2020-01-06 05:21:00,108.025,108.025,108.016,108.020,43
2020-01-06 05:22:00,108.021,108.027,108.016,108.026,42
2020-01-06 05:23:00,108.027,108.029,108.021,108.021,34
2020-01-06 05:24:00,108.020,108.024,108.020,108.023,34
2020-01-06 05:25:00,108.023,108.023,108.018,108.020,21
2020-01-06 05:26:00,108.018,108.022,108.010,108.010,53
2020-01-06 05:27:00,108.011,108.014,108.009,108.010,51
2020-01-06 05:28:00,108.011,108.011,108.001,108.005,68
2020-01-06 05:29:00,108.004,108.015,108.004,108.013,61
2020-01-06 05:30:00,108.012,108.014,108.011,108.013,30
2020-01-06 05:31:00,108.013,108.016,108.013,108.013,62
2020-01-06 05:32:00,108.014,108.015,108.012,108.012,18
2020-01-06 05:33:00,108.012,108.022,108.010,108.020,41
2020-01-06 05:34:00,108.021,108.024,108.018,108.023,36
2020-01-06 05:35:00,108.023,108.024,108.018,108.020,38
2020-01-06 05:36:00,108.020,108.022,108.016,108.021,24
2020-01-06 05:37:00,108.022,108.023,108.020,108.021,43
2020-01-06 05:38:00,108.022,108.025,108.021,108.024,19
2020-01-06 05:39:00,108.026,108.028,108.020,108.020,72
2020-01-06 05:40:00,108.020,108.027,108.019,108.027,36
2020-01-06 05:41:00,108.027,108.027,108.021,108.022,20
2020-01-06 05:42:00,108.021,108.025,108.019,108.022,55
2020-01-06 05:43:00,108.022,108.026,108.022,108.022,31
2020-01-06 05:44:00,108.023,108.024,108.020,108.022,45
2020-01-06 05:45:00,108.022,108.034,108.022,108.033,25
2020-01-06 05:46:00,108.031,108.035,108.030,108.035,37
2020-01-06 05:47:00,108.035,108.058,108.035,108.056,42
2020-01-06 05:48:00,108.055,108.069,108.051,108.066,96
2020-01-06 05:49:00,108.066,108.066,108.056,108.058,57
2020-01-06 05:50:00,108.057,108.061,108.054,108.058,48
2020-01-06 05:51:00,108.058,108.067,108.054,108.062,103
2020-01-06 05:52:00,108.062,108.062,108.050,108.056,69
2020-01-06 05:53:00,108.058,108.060,108.055,108.056,50
2020-01-06 05:54:00,108.057,108.057,108.051,108.052,67
2020-01-06 05:55:00,108.052,108.056,108.051,108.056,56
2020-01-06 05:56:00,108.056,108.061,108.056,108.057,43
2020-01-06 05:57:00,108.057,108.057,108.050,108.053,62
2020-01-06 05:58:00,108.054,108.054,108.044,108.045,45
2020-01-06 05:59:00,108.046,108.052,108.046,108.050,49
2020-01-06 06:00:00,108.050,108.052,108.040,108.041,71
2020-01-06 06:01:00,108.042,108.043,108.035,108.038,63
2020-01-06 06:02:00,108.038,108.039,108.033,108.034,49
2020-01-06 06:03:00,108.034,108.039,108.033,108.037,36
2020-01-06 06:04:00,108.038,108.039,108.037,108.039,21
2020-01-06 06:05:00,108.038,108.043,108.031,108.032,37
2020-01-06 06:06:00,108.032,108.034,108.027,108.034,53
2020-01-06 06:07:00,108.035,108.039,108.034,108.037,43
2020-01-06 06:08:00,108.037,108.041,108.035,108.041,34
2020-01-06 06:09:00,108.041,108.041,108.034,108.035,41
2020-01-06 06:10:00,108.034,108.039,108.032,108.039,50
2020-01-06 06:11:00,108.041,108.041,108.033,108.033,31
2020-01-06 06:12:00,108.033,108.039,108.032,108.039,47
2020-01-06 06:13:00,108.039,108.045,108.033,108.043,62
2020-01-06 06:14:00,108.042,108.051,108.038,108.051,45
2020-01-06 06:15:00,108.051,108.051,108.040,108.040,48
2020-01-06 06:16:00,108.040,108.056,108.040,108.054,65
2020-01-06 06:17:00,108.054,108.054,108.048,108.049,62
2020-01-06 06:18:00,108.050,108.065,108.048,108.063,65
2020-01-06 06:19:00,108.063,108.064,108.050,108.053,80
2020-01-06 06:20:00,108.055,108.057,108.051,108.057,76
2020-01-06 06:21:00,108.059,108.074,108.057,108.070,115
2020-01-06 06:22:00,108.071,108.073,108.067,108.067,60
2020-01-06 06:23:00,108.067,108.068,108.061,108.061,58
2020-01-06 06:24:00,108.062,108.075,108.062,108.068,58
2020-01-06 06:25:00,108.068,108.089,108.068,108.089,82
2020-01-06 06:26:00,108.089,108.093,108.082,108.091,101
2020-01-06 06:27:00,108.091,108.097,108.086,108.090,75
2020-01-06 06:28:00,108.090,108.095,108.084,108.087,64
2020-01-06 06:29:00,108.087,108.088,108.082,108.086,54
2020-01-06 06:30:00,108.085,108.085,108.074,108.074,50
2020-01-06 06:31:00,108.075,108.075,108.069,108.070,42
2020-01-06 06:32:00,108.072,108.077,108.066,108.068,63
2020-01-06 06:33:00,108.068,108.071,108.065,108.068,38
2020-01-06 06:34:00,108.067,108.068,108.064,108.064,28
2020-01-06 06:35:00,108.064,108.064,108.063,108.064,10
2020-01-06 06:36:00,108.063,108.066,108.062,108.063,22
2020-01-06 06:37:00,108.064,108.064,108.058,108.061,20
2020-01-06 06:38:00,108.060,108.063,108.059,108.059,28
2020-01-06 06:39:00,108.059,108.062,108.058,108.061,25
2020-01-06 06:40:00,108.062,108.075,108.062,108.071,55
2020-01-06 06:41:00,108.071,108.074,108.069,108.073,30
2020-01-06 06:42:00,108.074,108.075,108.069,108.071,32
2020-01-06 06:43:00,108.072,108.074,108.070,108.071,33
2020-01-06 06:44:00,108.070,108.074,108.068,108.069,34
2020-01-06 06:45:00,108.070,108.074,108.068,108.068,30
2020-01-06 06:46:00,108.068,108.072,108.068,108.068,40
2020-01-06 06:47:00,108.069,108.072,108.066,108.066,33
2020-01-06 06:48:00,108.067,108.068,108.066,108.066,30
2020-01-06 06:49:00,108.067,108.070,108.066,108.067,23
2020-01-06 06:50:00,108.068,108.069,108.063,108.063,32
2020-01-06 06:51:00,108.063,108.064,108.049,108.049,43
2020-01-06 06:52:00,108.050,108.050,108.041,108.045,58
2020-01-06 06:53:00,108.045,108.045,108.039,108.045,45
2020-01-06 06:54:00,108.044,108.049,108.043,108.043,25
2020-01-06 06:55:00,108.044,108.048,108.043,108.044,24
2020-01-06 06:56:00,108.045,108.050,108.045,108.049,36
2020-01-06 06:57:00,108.048,108.053,108.048,108.050,25
2020-01-06 06:58:00,108.049,108.051,108.048,108.050,46
2020-01-06 06:59:00,108.050,108.057,108.050,108.056,17
2020-01-06 07:00:00,108.056,108.064,108.055,108.056,62
2020-01-06 07:01:00,108.054,108.058,108.053,108.054,41
2020-01-06 07:02:00,108.054,108.054,108.046,108.046,21
2020-01-06 07:03:00,108.046,108.055,108.046,108.052,24
2020-01-06 07:04:00,108.053,108.054,108.046,108.049,33
2020-01-06 07:05:00,108.048,108.050,108.045,108.049,46
2020-01-06 07:06:00,108.050,108.050,108.042,108.043,23
2020-01-06 07:07:00,108.042,108.059,108.039,108.055,78
2020-01-06 07:08:00,108.053,108.055,108.050,108.052,52
2020-01-06 07:09:00,108.052,108.053,108.050,108.052,11
2020-01-06 07:10:00,108.051,108.051,108.045,108.045,26
2020-01-06 07:11:00,108.046,108.046,108.040,108.042,38
2020-01-06 07:12:00,108.041,108.044,108.040,108.043,36
2020-01-06 07:13:00,108.043,108.044,108.039,108.039,48
2020-01-06 07:14:00,108.040,108.041,108.039,108.039,20
2020-01-06 07:15:00,108.037,108.038,108.027,108.032,46
2020-01-06 07:16:00,108.032,108.033,108.030,108.031,30
2020-01-06 07:17:00,108.032,108.033,108.029,108.031,20
2020-01-06 07:18:00,108.032,108.041,108.031,108.041,19
2020-01-06 07:19:00,108.041,108.041,108.040,108.041,10
2020-01-06 07:20:00,108.041,108.043,108.040,108.040,13
2020-01-06 07:21:00,108.039,108.045,108.039,108.045,24
2020-01-06 07:22:00,108.044,108.045,108.038,108.041,43
2020-01-06 07:23:00,108.041,108.058,108.041,108.058,52
2020-01-06 07:24:00,108.057,108.065,108.056,108.057,45
2020-01-06 07:25:00,108.058,108.058,108.050,108.055,32
2020-01-06 07:26:00,108.056,108.056,108.046,108.046,30
2020-01-06 07:27:00,108.046,108.059,108.046,108.059,26
2020-01-06 07:28:00,108.058,108.059,108.052,108.052,25
2020-01-06 07:29:00,108.051,108.051,108.044,108.049,30
2020-01-06 07:30:00,108.049,108.050,108.044,108.050,32
2020-01-06 07:31:00,108.049,108.050,108.041,108.041,58
2020-01-06 07:32:00,108.042,108.045,108.041,108.043,45
2020-01-06 07:33:00,108.043,108.045,108.039,108.045,46
2020-01-06 07:34:00,108.046,108.050,108.045,108.046,31
2020-01-06 07:35:00,108.047,108.051,108.042,108.048,50
2020-01-06 07:36:00,108.048,108.051,108.046,108.046,36
2020-01-06 07:37:00,108.047,108.051,108.047,108.050,26
2020-01-06 07:38:00,108.049,108.050,108.046,108.050,39
2020-01-06 07:39:00,108.051,108.051,108.046,108.046,18
2020-01-06 07:40:00,108.048,108.048,108.040,108.041,32
2020-01-06 07:41:00,108.040,108.046,108.040,108.045,32
2020-01-06 07:42:00,108.046,108.052,108.046,108.047,26
2020-01-06 07:43:00,108.048,108.051,108.041,108.041,45
2020-01-06 07:44:00,108.041,108.042,108.036,108.040,42
2020-01-06 07:45:00,108.041,108.045,108.040,108.042,30
2020-01-06 07:46:00,108.043,108.047,108.042,108.044,35
2020-01-06 07:47:00,108.045,108.052,108.044,108.050,25
2020-01-06 07:48:00,108.050,108.052,108.049,108.050,12
2020-01-06 07:49:00,108.049,108.049,108.040,108.041,33
2020-01-06 07:50:00,108.040,108.047,108.040,108.045,47
2020-01-06 07:51:00,108.047,108.050,108.045,108.047,34
2020-01-06 07:52:00,108.048,108.052,108.047,108.051,26
2020-01-06 07:53:00,108.051,108.059,108.051,108.059,42
2020-01-06 07:54:00,108.059,108.059,108.054,108.056,24
2020-01-06 07:55:00,108.055,108.056,108.051,108.052,26
2020-01-06 07:56:00,108.053,108.055,108.051,108.052,18
2020-01-06 07:57:00,108.051,108.053,108.051,108.052,21
2020-01-06 07:58:00,108.053,108.056,108.052,108.054,23
2020-01-06 07:59:00,108.055,108.056,108.051,108.053,28
2020-01-06 08:00:00,108.054,108.056,108.044,108.046,88
2020-01-06 08:01:00,108.047,108.050,108.046,108.048,31
2020-01-06 08:02:00,108.047,108.047,108.039,108.040,31
2020-01-06 08:03:00,108.040,108.043,108.039,108.040,34
2020-01-06 08:04:00,108.040,108.041,108.034,108.038,72
2020-01-06 08:05:00,108.039,108.039,108.033,108.034,80
2020-01-06 08:06:00,108.035,108.037,108.033,108.034,68
2020-01-06 08:07:00,108.035,108.035,108.026,108.026,74
2020-01-06 08:08:00,108.026,108.026,108.014,108.015,67
2020-01-06 08:09:00,108.014,108.020,108.014,108.017,68
2020-01-06 08:10:00,108.016,108.022,108.016,108.021,40
2020-01-06 08:11:00,108.020,108.026,108.015,108.015,38
2020-01-06 08:12:00,108.014,108.015,107.998,107.998,69
2020-01-06 08:13:00,107.997,107.999,107.986,107.986,109
2020-01-06 08:14:00,107.985,107.986,107.962,107.986,164
2020-01-06 08:15:00,107.985,107.988,107.967,107.977,145
2020-01-06 08:16:00,107.979,107.980,107.970,107.974,93
2020-01-06 08:17:00,107.975,107.981,107.972,107.981,76
2020-01-06 08:18:00,107.981,107.981,107.972,107.979,91
2020-01-06 08:19:00,107.979,107.981,107.976,107.977,57
2020-01-06 08:20:00,107.976,107.987,107.976,107.984,89
2020-01-06 08:21:00,107.983,107.994,107.983,107.987,104
2020-01-06 08:22:00,107.987,108.003,107.987,108.001,78
2020-01-06 08:23:00,108.001,108.012,108.001,108.006,64
2020-01-06 08:24:00,108.007,108.007,108.000,108.000,30
2020-01-06 08:25:00,108.001,108.002,107.996,108.000,52
2020-01-06 08:26:00,108.000,108.000,107.993,107.993,46
2020-01-06 08:27:00,107.992,107.992,107.985,107.986,57
2020-01-06 08:28:00,107.986,107.991,107.986,107.986,53
2020-01-06 08:29:00,107.987,107.987,107.979,107.985,63
2020-01-06 08:30:00,107.984,107.986,107.980,107.982,54
2020-01-06 08:31:00,107.984,107.985,107.982,107.984,29
2020-01-06 08:32:00,107.984,107.991,107.984,107.990,35
2020-01-06 08:33:00,107.990,107.996,107.982,107.982,60
2020-01-06 08:34:00,107.982,107.985,107.981,107.985,31
2020-01-06 08:35:00,107.985,107.986,107.981,107.986,44
2020-01-06 08:36:00,107.985,107.987,107.982,107.986,25
2020-01-06 08:37:00,107.986,107.991,107.983,107.986,33
2020-01-06 08:38:00,107.986,107.992,107.985,107.992,73
2020-01-06 08:39:00,107.993,107.993,107.984,107.984,46
2020-01-06 08:40:00,107.985,107.991,107.982,107.988,73
2020-01-06 08:41:00,107.989,107.998,107.987,107.993,52
2020-01-06 08:42:00,107.994,107.998,107.990,107.992,82
2020-01-06 08:43:00,107.993,108.005,107.992,108.000,101
2020-01-06 08:44:00,107.999,108.010,107.999,108.004,48
2020-01-06 08:45:00,108.003,108.010,107.998,107.999,66
2020-01-06 08:46:00,108.000,108.004,107.997,108.003,30
2020-01-06 08:47:00,108.004,108.032,108.004,108.028,73
2020-01-06 08:48:00,108.028,108.052,108.028,108.052,80
2020-01-06 08:49:00,108.052,108.052,108.041,108.045,62
2020-01-06 08:50:00,108.046,108.051,108.041,108.047,48
2020-01-06 08:51:00,108.047,108.050,108.045,108.046,38
2020-01-06 08:52:00,108.049,108.052,108.045,108.046,66
2020-01-06 08:53:00,108.047,108.051,108.042,108.045,50
2020-01-06 08:54:00,108.046,108.046,108.040,108.045,36
2020-01-06 08:55:00,108.045,108.064,108.045,108.054,53
2020-01-06 08:56:00,108.058,108.065,108.050,108.053,85
2020-01-06 08:57:00,108.052,108.055,108.049,108.052,47
2020-01-06 08:58:00,108.052,108.057,108.048,108.053,50
2020-01-06 08:59:00,108.053,108.053,108.044,108.050,59
2020-01-06 09:00:00,108.050,108.061,108.039,108.053,140
2020-01-06 09:01:00,108.054,108.056,108.044,108.044,64
2020-01-06 09:02:00,108.042,108.048,108.034,108.038,119
2020-01-06 09:03:00,108.039,108.053,108.035,108.050,74
2020-01-06 09:04:00,108.049,108.054,108.046,108.053,121
2020-01-06 09:05:00,108.054,108.058,108.050,108.056,101
2020-01-06 09:06:00,108.056,108.056,108.049,108.052,52
2020-01-06 09:07:00,108.054,108.056,108.051,108.055,71
2020-01-06 09:08:00,108.054,108.055,108.040,108.045,86
2020-01-06 09:09:00,108.045,108.045,108.034,108.034,73
2020-01-06 09:10:00,108.032,108.037,108.030,108.036,60
2020-01-06 09:11:00,108.036,108.041,108.036,108.037,39
2020-01-06 09:12:00,108.040,108.042,108.033,108.035,38
2020-01-06 09:13:00,108.035,108.040,108.033,108.037,43
2020-01-06 09:14:00,108.038,108.038,108.034,108.036,45
2020-01-06 09:15:00,108.036,108.041,108.030,108.036,60
2020-01-06 09:16:00,108.036,108.046,108.021,108.046,84
2020-01-06 09:17:00,108.046,108.046,108.033,108.042,60
2020-01-06 09:18:00,108.041,108.066,108.041,108.061,124
2020-01-06 09:19:00,108.062,108.067,108.053,108.056,80
2020-01-06 09:20:00,108.057,108.058,108.055,108.058,38
2020-01-06 09:21:00,108.057,108.064,108.056,108.063,69
2020-01-06 09:22:00,108.063,108.064,108.058,108.059,48
2020-01-06 09:23:00,108.058,108.062,108.058,108.060,26
2020-01-06 09:24:00,108.060,108.074,108.060,108.073,50
2020-01-06 09:25:00,108.072,108.098,108.072,108.096,92
2020-01-06 09:26:00,108.095,108.097,108.089,108.095,58
2020-01-06 09:27:00,108.095,108.118,108.094,108.117,124
2020-01-06 09:28:00,108.117,108.128,108.112,108.112,106
2020-01-06 09:29:00,108.112,108.116,108.110,108.112,64
2020-01-06 09:30:00,108.110,108.171,108.110,108.152,237
2020-01-06 09:31:00,108.151,108.160,108.140,108.143,194
2020-01-06 09:32:00,108.142,108.154,108.140,108.143,174
2020-01-06 09:33:00,108.143,108.147,108.130,108.132,107
2020-01-06 09:34:00,108.131,108.148,108.130,108.142,89
2020-01-06 09:35:00,108.143,108.143,108.130,108.134,75
2020-01-06 09:36:00,108.133,108.136,108.128,108.129,70
2020-01-06 09:37:00,108.130,108.132,108.124,108.128,68
2020-01-06 09:38:00,108.128,108.134,108.123,108.134,46
2020-01-06 09:39:00,108.132,108.141,108.130,108.139,61
2020-01-06 09:40:00,108.137,108.152,108.136,108.150,59
2020-01-06 09:41:00,108.150,108.157,108.147,108.156,53
2020-01-06 09:42:00,108.156,108.156,108.152,108.154,59
2020-01-06 09:43:00,108.154,108.157,108.148,108.153,67
2020-01-06 09:44:00,108.154,108.154,108.147,108.148,56
2020-01-06 09:45:00,108.148,108.158,108.145,108.145,55
2020-01-06 09:46:00,108.145,108.152,108.145,108.150,69
2020-01-06 09:47:00,108.151,108.151,108.139,108.141,72
2020-01-06 09:48:00,108.140,108.141,108.137,108.139,65
2020-01-06 09:49:00,108.138,108.140,108.135,108.137,48
2020-01-06 09:50:00,108.137,108.141,108.129,108.130,67
2020-01-06 09:51:00,108.131,108.131,108.127,108.128,38
2020-01-06 09:52:00,108.127,108.133,108.123,108.124,49
2020-01-06 09:53:00,108.124,108.124,108.117,108.121,43
2020-01-06 09:54:00,108.119,108.134,108.116,108.134,61
2020-01-06 09:55:00,108.134,108.134,108.124,108.124,40
2020-01-06 09:56:00,108.125,108.125,108.105,108.108,77
2020-01-06 09:57:00,108.109,108.116,108.104,108.104,70
2020-01-06 09:58:00,108.103,108.106,108.098,108.104,79
2020-01-06 09:59:00,108.104,108.107,108.087,108.107,118
2020-01-06 10:00:00,108.106,108.124,108.098,108.114,225
2020-01-06 10:01:00,108.114,108.128,108.114,108.120,134
2020-01-06 10:02:00,108.119,108.125,108.098,108.112,206
2020-01-06 10:03:00,108.111,108.125,108.109,108.125,158
2020-01-06 10:04:00,108.127,108.129,108.106,108.116,113
2020-01-06 10:05:00,108.116,108.123,108.106,108.123,127
2020-01-06 10:06:00,108.126,108.126,108.104,108.105,118
2020-01-06 10:07:00,108.106,108.118,108.100,108.106,134
2020-01-06 10:08:00,108.104,108.105,108.091,108.091,92
2020-01-06 10:09:00,108.090,108.105,108.090,108.103,87
2020-01-06 10:10:00,108.103,108.103,108.092,108.098,122
2020-01-06 10:11:00,108.098,108.099,108.088,108.088,79
2020-01-06 10:12:00,108.087,108.090,108.081,108.084,68
2020-01-06 10:13:00,108.085,108.085,108.073,108.074,85
2020-01-06 10:14:00,108.074,108.074,108.049,108.062,170
2020-01-06 10:15:00,108.063,108.079,108.063,108.075,114
2020-01-06 10:16:00,108.076,108.084,108.073,108.080,85
2020-01-06 10:17:00,108.080,108.083,108.076,108.076,109
2020-01-06 10:18:00,108.076,108.077,108.067,108.069,71
2020-01-06 10:19:00,108.069,108.074,108.060,108.062,83
2020-01-06 10:20:00,108.062,108.076,108.061,108.068,95
2020-01-06 10:21:00,108.068,108.070,108.063,108.064,87
2020-01-06 10:22:00,108.065,108.066,108.056,108.061,70
2020-01-06 10:23:00,108.062,108.063,108.052,108.052,105
